CARRIER,ORIGIN,Sum,Count,Mean
7H,MIA,3776.000000,8,472.000000
7H,MKC,1497.000000,1,1497.000000
7H,MKE,2576.000000,8,322.000000
7H,MSN,148.000000,2,74.000000
7H,MSP,9856.000000,18,547.555556
7H,MSY,2088.000000,1,2088.000000
7H,OAK,957.000000,1,957.000000
7H,OMA,1246.000000,2,623.000000
7H,ONT,6435.000000,6,1072.500000
7H,ORD,832.000000,2,416.000000
7H,PGV,198.000000,2,99.000000
7H,PHL,3822.000000,9,424.666667
7H,PHX,1609.000000,5,321.800000
7H,PIE,911.000000,1,911.000000
7H,PIT,2194.000000,8,274.250000
7H,PLN,1266.000000,2,633.000000
7H,PPC,1920.000000,12,160.000000
7H,PUJ,1822.000000,2,911.000000
7H,RDG,1862.000000,2,931.000000
7H,RDU,12280.000000,24,511.666667
7H,RNO,1182.000000,3,394.000000
7H,SAN,384.000000,2,192.000000
7H,SAV,440.000000,2,220.000000
7H,SBA,212.000000,2,106.000000
7H,SCC,9377.000000,29,323.344828
7H,SDF,830.000000,2,415.000000
7H,SDP,7515.000000,26,289.038462
7H,SEA,1210.000000,2,605.000000
7H,SJC,1080.000000,3,360.000000
7H,SLC,4631.000000,3,1543.666667
7H,SNP,8879.000000,22,403.590909
7H,SNU,639.000000,2,319.500000
7H,STL,1714.000000,2,857.000000
7H,TLH,402.000000,1,402.000000
7H,TPA,4152.000000,9,461.333333
7H,TTN,612.000000,2,306.000000
7H,TUS,4137.000000,3,1379.000000
7H,TVC,1659.000000,1,1659.000000
7H,TYS,542.000000,2,271.000000
7H,UNK,4865.000000,13,374.230769
7H,VDZ,1764.000000,14,126.000000
7H,YEG,4090.000000,2,2045.000000
7H,YIP,1418.000000,2,709.000000
7H,YOW,2084.000000,6,347.333333
7H,YQB,596.000000,2,298.000000
7H,YUL,582.000000,2,291.000000
7H,YVR,6700.000000,4,1675.000000
7H,YWG,2130.000000,2,1065.000000
7H,YXY,503.000000,1,503.000000
7H,YYC,2466.000000,3,822.000000
7H,YYZ,2669.000000,6,444.833333
7S,1AK,91.000000,1,91.000000
7S,ABL,3309.000000,39,84.846154
7S,ADQ,4593.000000,18,255.166667
7S,AIN,1334.000000,4,333.500000
7S,AKI,2127.000000,47,45.255319
7S,AKK,602.000000,2,301.000000
7S,AKN,576.000000,2,288.000000
7S,AKP,485.000000,1,485.000000
7S,ANC,66000.000000,229,288.209607
7S,ANI,36955.000000,422,87.571090
7S,ANV,4798.000000,81,59.234568
7S,ARC,237.000000,1,237.000000
7S,ATT,4402.000000,71,62.000000
7S,AUK,6322.000000,93,67.978495
7S,BET,72801.000000,947,76.875396
7S,BKC,4563.000000,45,101.400000
7S,BLI,1969.000000,2,984.500000
7S,BRW,400.000000,2,200.000000
7S,BTT,178.000000,1,178.000000
7S,BVU,35.000000,1,35.000000
7S,CDL,70.000000,1,70.000000
7S,CHU,2277.000000,65,35.030769
7S,CKD,5658.000000,89,63.573034
7S,CYF,4012.000000,53,75.698113
7S,CYT,266.000000,1,266.000000
7S,DLG,508.000000,2,254.000000
7S,DRF,84.000000,1,84.000000
7S,DRG,2398.000000,32,74.937500
7S,EEK,2787.000000,58,48.051724
7S,EHM,296.000000,2,148.000000
7S,ELI,4767.000000,52,91.673077
7S,EMK,2944.000000,105,28.038095
7S,ENA,1857.000000,10,185.700000
7S,FAI,6514.000000,23,283.217391
7S,FWL,236.000000,1,236.000000
7S,GAL,1117.000000,4,279.250000
7S,GAM,2751.000000,18,152.833333
7S,GLV,3078.000000,41,75.073171
7S,GNU,4604.000000,62,74.258065
7S,HCR,7999.000000,115,69.556522
7S,HOM,136.000000,1,136.000000
7S,HPB,7392.000000,65,113.723077
7S,HSL,72.000000,1,72.000000
7S,IAN,2099.000000,33,63.606061
7S,ILI,390.000000,2,195.000000
7S,JNU,571.000000,1,571.000000
7S,JZE,390.000000,6,65.000000
7S,KAL,380.000000,6,63.333333
7S,KCQ,102.000000,1,102.000000
7S,KEK,286.000000,1,286.000000
7S,KFP,119.000000,1,119.000000
7S,KGK,82.000000,1,82.000000
7S,KGX,7157.000000,101,70.861386
7S,KKA,5906.000000,61,96.819672
7S,KKH,3041.000000,54,56.314815
7S,KKI,2056.000000,57,36.070175
7S,KLG,5414.000000,97,55.814433
7S,KLL,276.000000,1,276.000000
7S,KLN,288.000000,1,288.000000
7S,KMO,158.000000,1,158.000000
7S,KNK,886.000000,6,147.666667
7S,KOT,8698.000000,104,83.634615
7S,KPN,4224.000000,59,71.593220
7S,KSM,4125.000000,73,56.506849
7S,KTN,183.000000,1,183.000000
7S,KTS,1792.000000,27,66.370370
7S,KUK,1886.000000,48,39.291667
7S,KVL,1917.000000,27,71.000000
7S,KWK,2593.000000,38,68.236842
7S,KWN,5135.000000,72,71.319444
7S,KWT,1891.000000,52,36.365385
7S,LVD,182.000000,1,182.000000
7S,MCG,5471.000000,25,218.840000
7S,MHM,202.000000,1,202.000000
7S,MHR,105.000000,1,105.000000
7S,MLL,6424.000000,84,76.476190
7S,MOU,1558.000000,21,74.190476
7S,MYU,4251.000000,46,92.413043
7S,NIB,993.000000,4,248.250000
7S,NLG,117.000000,1,117.000000
7S,NME,3470.000000,43,80.697674
7S,NUI,627.000000,1,627.000000
7S,NUL,490.000000,3,163.333333
7S,NUP,1227.000000,32,38.343750
7S,OBU,3220.000000,37,87.027027
7S,OME,16458.000000,139,118.402878
7S,OOK,4765.000000,58,82.155172
7S,ORV,1016.000000,22,46.181818
7S,OTZ,20258.000000,181,111.922652
7S,PAQ,586.000000,4,146.500000
7S,PHO,9434.000000,40,235.850000
7S,PIP,448.000000,2,224.000000
7S,PIZ,396.000000,2,198.000000
7S,PKA,1097.000000,30,36.566667
7S,PQS,7006.000000,98,71.489796
7S,PTH,482.000000,2,241.000000
7S,PTU,4360.000000,40,109.000000
7S,RBY,103.000000,1,103.000000
7S,RDB,128.000000,2,64.000000
7S,RDV,3560.000000,56,63.571429
7S,RNO,1312.000000,2,656.000000
7S,RSH,6808.000000,108,63.037037
7S,SCC,1252.000000,2,626.000000
7S,SCM,5167.000000,50,103.340000
7S,SHG,3953.000000,37,106.837838
7S,SHH,3949.000000,39,101.256410
7S,SHX,5873.000000,81,72.506173
7S,SKK,3127.000000,51,61.313725
7S,SLQ,4482.000000,79,56.734177
7S,SMK,8318.000000,92,90.413043
7S,SRV,4229.000000,53,79.792453
7S,SVA,2108.000000,16,131.750000
7S,SVW,187.000000,1,187.000000
7S,SXP,3407.000000,52,65.519231
7S,TAL,89.000000,1,89.000000
7S,TLA,1008.000000,16,63.000000
7S,TLT,3584.000000,56,64.000000
7S,TNC,212.000000,3,70.666667
7S,TNK,4693.000000,57,82.333333
7S,TYE,467.000000,6,77.833333
7S,UNK,10143.000000,156,65.019231
7S,VAK,7837.000000,77,101.779221
7S,WAA,2638.000000,27,97.703704
7S,WBB,9912.000000,89,111.370787
7S,WLK,6910.000000,52,132.884615
7S,WMO,2710.000000,43,63.023256
7S,WNA,1868.000000,58,32.206897
7S,WTK,1108.000000,20,55.400000
7S,WTL,3076.000000,59,52.135593
7S,WWT,1829.000000,22,83.136364
7S,ZNC,172.000000,3,57.333333
8C,ABE,53647.000000,59,909.271186
8C,ABQ,3364.000000,6,560.666667
8C,AFW,135892.000000,119,1141.949580
8C,ANC,22393.000000,14,1599.500000
8C,ATL,22990.000000,31,741.612903
8C,AUS,32130.000000,31,1036.451613
8C,BDL,29159.000000,35,833.114286
8C,BFI,7206.000000,4,1801.500000
8C,BNA,6162.000000,8,770.250000
8C,BOG,3012.000000,2,1506.000000
8C,BOI,1661.000000,1,1661.000000
8C,BUF,317.000000,1,317.000000
8C,BWI,73181.000000,67,1092.253731
8C,CLT,34623.000000,32,1081.968750
8C,CVG,166952.000000,208,802.653846
8C,DEN,59465.000000,56,1061.875000
8C,GEG,1866.000000,2,933.000000
8C,HNL,53655.000000,29,1850.172414
8C,IAH,70983.000000,71,999.760563
8C,ILN,138474.000000,135,1025.733333
8C,JFK,20238.000000,26,778.384615
8C,KOA,336.000000,4,84.000000
8C,LAL,72034.000000,69,1043.971014
8C,LAS,15500.000000,10,1550.000000
8C,LAX,40246.000000,41,981.609756
8C,LIH,43629.000000,21,2077.571429
8C,MCC,1979.000000,1,1979.000000
8C,MCI,14350.000000,15,956.666667
8C,MDE,2776.000000,2,1388.000000
8C,MHT,10534.000000,12,877.833333
8C,MIA,35342.000000,34,1039.470588
8C,MSP,8722.000000,10,872.200000
8C,MSY,2568.000000,4,642.000000
8C,NRT,3433.000000,1,3433.000000
8C,OGG,12982.000000,8,1622.750000
8C,ONT,120255.000000,66,1822.045455
8C,ORD,1056.000000,4,264.000000
8C,PDX,20438.000000,24,851.583333
8C,PHX,48658.000000,44,1105.863636
8C,PIT,10593.000000,11,963.000000
8C,RFD,93126.000000,83,1122.000000
8C,RIC,17862.000000,26,687.000000
8C,RIV,18484.000000,16,1155.250000
8C,RNO,2194.000000,4,548.500000
8C,SBD,137299.000000,82,1674.378049
8C,SCK,11461.000000,7,1637.285714
8C,SDF,15060.000000,8,1882.500000
8C,SEA,114870.000000,82,1400.853659
8C,SFO,60281.000000,36,1674.472222
8C,SJU,7514.000000,5,1502.800000
8C,SMF,56964.000000,36,1582.333333
8C,STL,924.000000,3,308.000000
8C,SUU,2476.000000,2,1238.000000
8C,TOL,11351.000000,12,945.916667
8C,TUL,1148.000000,1,1148.000000
8C,UAM,6747.000000,2,3373.500000
8C,UTP,2956.000000,1,2956.000000
8E,A06,529.000000,7,75.571429
8E,ABL,11435.000000,140,81.678571
8E,AIN,1210.000000,4,302.500000
8E,AKP,849.000000,3,283.000000
8E,ANC,24259.000000,46,527.369565
8E,ATK,280.000000,1,280.000000
8E,AUK,469.000000,5,93.800000
8E,BET,1350.000000,5,270.000000
8E,BKC,11852.000000,128,92.593750
8E,BRW,2540.000000,8,317.500000
8E,CDL,206.000000,3,68.666667
8E,CIL,174.000000,3,58.000000
8E,DCK,296.000000,1,296.000000
8E,DRG,5976.000000,79,75.645570
8E,ELI,10971.000000,160,68.568750
8E,EMK,1734.000000,12,144.500000
8E,FAI,789.000000,2,394.500000
8E,FBK,275.000000,1,275.000000
8E,GAL,3863.000000,18,214.611111
8E,GAM,21159.000000,119,177.806723
8E,GLV,9559.000000,153,62.477124
8E,GMT,109.000000,1,109.000000
8E,HPB,566.000000,2,283.000000
8E,HSL,347.000000,2,173.500000
8E,IAN,8557.000000,122,70.139344
8E,KGX,73.000000,1,73.000000
8E,KKA,15388.000000,166,92.698795
8E,KOT,392.000000,4,98.000000
8E,KPC,66.000000,1,66.000000
8E,KSM,1318.000000,8,164.750000
8E,KTS,7853.000000,107,73.392523
8E,KVL,8731.000000,108,80.842593
8E,LSR,200.000000,4,50.000000
8E,LUR,4106.000000,29,141.586207
8E,MLL,1293.000000,8,161.625000
8E,MOU,241.000000,2,120.500000
8E,NUI,524.000000,2,262.000000
8E,OBU,6948.000000,89,78.067416
8E,OHC,511.000000,5,102.200000
8E,OME,129724.000000,990,131.034343
8E,ORV,8558.000000,144,59.430556
8E,OTZ,53104.000000,500,106.208000
8E,PHO,16133.000000,99,162.959596
8E,PIZ,2472.000000,10,247.200000
8E,PQS,882.000000,5,176.400000
8E,RDB,11470.000000,109,105.229358
8E,SCM,822.000000,3,274.000000
8E,SHG,9765.000000,116,84.181034
8E,SHH,20480.000000,176,116.363636
8E,SKK,12665.000000,136,93.125000
8E,SMK,13035.000000,162,80.462963
8E,SVA,18221.000000,125,145.768000
8E,SXP,12.000000,1,12.000000
8E,TLA,5700.000000,90,63.333333
8E,TNC,2165.000000,31,69.838710
8E,UNK,25078.000000,269,93.226766
8E,WAA,10474.000000,115,91.078261
8E,WBB,12321.000000,150,82.140000
8E,WLK,12637.000000,152,83.138158
8E,WMO,9429.000000,143,65.937063
8E,WTK,6546.000000,102,64.176471
8E,ZXF,735.000000,3,245.000000
8R,DEN,25795.000000,5,5159.000000
8R,LAS,39991.000000,7,5713.000000
8R,TPA,53669.000000,11,4879.000000
8R,ZRH,119455.000000,23,5193.695652
8V,A01,70.000000,2,35.000000
8V,A18,326.000000,3,108.666667
8V,A26,2038.000000,7,291.142857
8V,A73,66.000000,1,66.000000
8V,AA8,68.000000,2,34.000000
8V,ABL,3167.000000,25,126.680000
8V,AET,11505.000000,97,118.608247
8V,AIN,12987.000000,84,154.607143
8V,AKP,20279.000000,110,184.354545
8V,ANC,442.000000,1,442.000000
8V,ANI,505.000000,2,252.500000
8V,ANV,3972.000000,43,92.372093
8V,ARC,13769.000000,88,156.465909
8V,ATK,13200.000000,82,160.975610
8V,BRW,32285.000000,177,182.401130
8V,BTI,16039.000000,71,225.901408
8V,BTT,10537.000000,93,113.301075
8V,CDL,483.000000,2,241.500000
8V,CEM,140.000000,2,70.000000
8V,CHP,210.000000,2,105.000000
8V,CIK,9107.000000,73,124.753425
8V,CXF,8385.000000,56,149.732143
8V,DCK,736.000000,3,245.333333
8V,DJN,83.000000,2,41.500000
8V,EAA,722.000000,4,180.500000
8V,ENN,234.000000,2,117.000000
8V,FAI,151828.000000,713,212.942496
8V,FBK,317.000000,3,105.666667
8V,FLT,903.000000,6,150.500000
8V,FYU,11065.000000,113,97.920354
8V,GAL,14504.000000,123,117.918699
8V,GBH,417.000000,2,208.500000
8V,HCR,7955.000000,58,137.155172
8V,HKB,2252.000000,18,125.111111
8V,HOM,149.000000,1,149.000000
8V,HSL,12618.000000,95,132.821053
8V,HUS,9308.000000,74,125.783784
8V,IRC,823.000000,8,102.875000
8V,KAL,8260.000000,58,142.413793
8V,KBC,4262.000000,51,83.568627
8V,KGX,5975.000000,59,101.271186
8V,KKA,125.000000,1,125.000000
8V,KSM,1807.000000,5,361.400000
8V,KYU,5779.000000,55,105.072727
8V,LMA,8391.000000,64,131.109375
8V,LNI,193.000000,2,96.500000
8V,MCG,14237.000000,101,140.960396
8V,MLL,748.000000,3,249.333333
8V,MLY,978.000000,12,81.500000
8V,MNT,1243.000000,12,103.583333
8V,MOU,278.000000,1,278.000000
8V,NIB,6235.000000,48,129.895833
8V,NUI,13946.000000,79,176.531646
8V,NUL,8682.000000,77,112.753247
8V,OBU,4127.000000,27,152.851852
8V,ORT,222.000000,1,222.000000
8V,OTZ,2434.000000,8,304.250000
8V,PHO,11433.000000,44,259.840909
8V,PIZ,12333.000000,68,181.367647
8V,PPC,356.000000,6,59.333333
8V,RBY,8939.000000,74,120.797297
8V,RLU,301.000000,1,301.000000
8V,RMP,1402.000000,16,87.625000
8V,RSH,936.000000,2,468.000000
8V,SCC,16011.000000,94,170.329787
8V,SHG,2270.000000,20,113.500000
8V,SHX,3528.000000,42,84.000000
8V,STG,923.000000,1,923.000000
8V,SVS,1219.000000,14,87.071429
8V,TAL,10157.000000,79,128.569620
8V,TCT,2431.000000,28,86.821429
8V,TKJ,1826.000000,10,182.600000
8V,TLJ,281.000000,1,281.000000
8V,TOG,747.000000,2,373.500000
8V,UMT,3170.000000,14,226.428571
8V,UNK,130.000000,1,130.000000
8V,VEE,7428.000000,67,110.865672
8V,VIK,3672.000000,13,282.461538
8V,WBQ,2943.000000,33,89.181818
8V,WCR,1122.000000,6,187.000000
8V,WLK,367.000000,1,367.000000
8V,WTK,722.000000,2,361.000000
9E,ABE,18425.000000,32,575.781250
9E,ABY,1450.000000,10,145.000000
9E,AEX,12480.000000,26,480.000000
9E,AGS,6880.000000,30,229.333333
9E,ALB,9263.000000,31,298.806452
9E,ATL,377607.000000,938,402.566098
9E,ATW,3565.000000,12,297.083333
9E,AUS,14731.000000,15,982.066667
9E,AVL,8879.000000,20,443.950000
9E,AZO,113.000000,1,113.000000
9E,BDL,11671.000000,26,448.884615
9E,BGM,4832.000000,14,345.142857
9E,BGR,10257.000000,27,379.888889
9E,BHM,19311.000000,39,495.153846
9E,BIS,1982.000000,6,330.333333
9E,BMI,12282.000000,24,511.750000
9E,BNA,22561.000000,38,593.710526
9E,BOS,1809.000000,4,452.250000
9E,BQK,2380.000000,10,238.000000
9E,BTR,8603.000000,20,430.150000
9E,BTV,10835.000000,34,318.676471
9E,BUF,9968.000000,37,269.405405
9E,BWI,3515.000000,20,175.750000
9E,CAE,12993.000000,37,351.162162
9E,CHA,11661.000000,43,271.186047
9E,CHO,12457.000000,34,366.382353
9E,CHS,21434.000000,34,630.411765
9E,CID,2548.000000,9,283.111111
9E,CLE,18843.000000,49,384.551020
9E,CLT,24699.000000,48,514.562500
9E,CMH,9748.000000,22,443.090909
9E,CRW,3993.000000,11,363.000000
9E,CSG,1743.000000,21,83.000000
9E,CVG,58551.000000,112,522.776786
9E,CWA,2100.000000,12,175.000000
9E,DAY,13233.000000,28,472.607143
9E,DCA,12261.000000,37,331.378378
9E,DFW,1391.000000,1,1391.000000
9E,DHN,3471.000000,20,173.550000
9E,DLH,864.000000,6,144.000000
9E,DSM,27022.000000,45,600.488889
9E,DTW,178847.000000,440,406.470455
9E,ECP,240.000000,1,240.000000
9E,ELH,15773.000000,22,716.954545
9E,EVV,7926.000000,24,330.250000
9E,EWR,12927.000000,29,445.758621
9E,EYW,4725.000000,7,675.000000
9E,FAR,2676.000000,12,223.000000
9E,FAY,6019.000000,19,316.789474
9E,FLL,2292.000000,3,764.000000
9E,FSD,3623.000000,14,258.785714
9E,FWA,3966.000000,9,440.666667
9E,GFK,1420.000000,5,284.000000
9E,GGT,20784.000000,24,866.000000
9E,GNV,3712.000000,11,337.454545
9E,GPT,2411.000000,8,301.375000
9E,GRB,2322.000000,6,387.000000
9E,GRR,12326.000000,31,397.612903
9E,GSO,15137.000000,40,378.425000
9E,GSP,14865.000000,36,412.916667
9E,GTR,6127.000000,27,226.925926
9E,HOU,148.000000,1,148.000000
9E,HPN,18319.000000,25,732.760000
9E,HSV,6759.000000,23,293.869565
9E,IAD,9581.000000,29,330.379310
9E,ICT,5237.000000,7,748.142857
9E,ILM,13308.000000,33,403.272727
9E,IND,25353.000000,50,507.060000
9E,ITH,2268.000000,12,189.000000
9E,JAN,2961.000000,11,269.181818
9E,JAX,21210.000000,26,815.769231
9E,JFK,146595.000000,323,453.854489
9E,LAN,518.000000,7,74.000000
9E,LEX,3361.000000,12,280.083333
9E,LFT,12829.000000,27,475.148148
9E,LGA,337794.000000,594,568.676768
9E,LIT,18158.000000,25,726.320000
9E,MBS,490.000000,5,98.000000
9E,MCI,39350.000000,46,855.434783
9E,MCO,1765.000000,3,588.333333
9E,MDT,9341.000000,21,444.809524
9E,MEM,29058.000000,41,708.731707
9E,MGM,3544.000000,24,147.666667
9E,MHH,13180.000000,20,659.000000
9E,MIA,4372.000000,10,437.200000
9E,MKE,16630.000000,33,503.939394
9E,MLI,17913.000000,29,617.689655
9E,MLU,10752.000000,24,448.000000
9E,MOB,7464.000000,25,298.560000
9E,MQT,2286.000000,6,381.000000
9E,MSN,16615.000000,36,461.527778
9E,MSP,164379.000000,314,523.500000
9E,MSY,1457.000000,4,364.250000
9E,MYR,7865.000000,15,524.333333
9E,NAS,726.000000,1,726.000000
9E,OAJ,8596.000000,22,390.727273
9E,OKC,3499.000000,5,699.800000
9E,OMA,18271.000000,28,652.535714
9E,ORD,3422.000000,9,380.222222
9E,ORF,21973.000000,46,477.673913
9E,ORH,1752.000000,12,146.000000
9E,PBI,187.000000,1,187.000000
9E,PHL,3301.000000,16,206.312500
9E,PIT,20434.000000,54,378.407407
9E,PNS,13568.000000,18,753.777778
9E,PVD,7251.000000,21,345.285714
9E,PWM,9467.000000,28,338.107143
9E,RAP,3251.000000,7,464.428571
9E,RDU,47577.000000,111,428.621622
9E,RIC,21381.000000,53,403.415094
9E,ROA,12295.000000,33,372.575758
9E,ROC,10597.000000,41,258.463415
9E,RST,927.000000,11,84.272727
9E,RSW,1894.000000,3,631.333333
9E,SAT,66.000000,1,66.000000
9E,SAV,24015.000000,34,706.323529
9E,SBN,5247.000000,9,583.000000
9E,SDF,10349.000000,21,492.809524
9E,SGF,10235.000000,21,487.380952
9E,SHV,14072.000000,28,502.571429
9E,STL,21673.000000,33,656.757576
9E,SYR,14105.000000,45,313.444444
9E,TLH,6740.000000,25,269.600000
9E,TPA,1360.000000,2,680.000000
9E,TRI,5221.000000,23,227.000000
9E,TUL,11628.000000,15,775.200000
9E,TVC,5683.000000,15,378.866667
9E,TYS,26952.000000,65,414.646154
9E,VLD,5341.000000,25,213.640000
9E,VPS,1500.000000,6,250.000000
9E,XNA,36987.000000,54,684.944444
9E,YHZ,3588.000000,6,598.000000
9E,YUL,21573.000000,43,501.697674
9E,YYZ,19931.000000,51,390.803922
9K,ACK,5244.000000,72,72.833333
9K,AUG,1776.000000,12,148.000000
9K,AXA,1260.000000,10,126.000000
9K,BHB,2352.000000,12,196.000000
9K,BIL,12528.000000,60,208.800000
9K,BOS,14829.000000,123,120.560976
9K,CPX,564.000000,12,47.000000
9K,EIS,1500.000000,24,62.500000
9K,EWB,972.000000,24,40.500000
9K,GDV,2412.000000,12,201.000000
9K,GGW,2268.000000,12,189.000000
9K,HPN,4877.000000,27,180.629630
9K,HVR,2376.000000,12,198.000000
9K,HYA,2376.000000,51,46.588235
9K,JFK,6767.000000,32,211.468750
9K,LEB,3600.000000,24,150.000000
9K,MAZ,912.000000,12,76.000000
9K,MBL,1969.000000,11,179.000000
9K,MVY,5204.000000,68,76.529412
9K,NEV,4290.000000,23,186.521739
9K,OLF,2532.000000,12,211.000000
9K,ORD,1969.000000,11,179.000000
9K,PVC,540.000000,12,45.000000
9K,RKD,1824.000000,12,152.000000
9K,RUT,1524.000000,12,127.000000
9K,SDY,2940.000000,12,245.000000
9K,SJU,6516.000000,85,76.658824
9K,SKB,164.000000,1,164.000000
9K,SLK,5664.000000,24,236.000000
9K,STT,5228.000000,59,88.610169
9K,STX,2796.000000,36,77.666667
9K,VIJ,1236.000000,12,103.000000
9K,VQS,738.000000,17,43.411765
9X,6CA,146.000000,1,146.000000
9X,APC,1944.000000,4,486.000000
9X,ATL,3179.000000,11,289.000000
9X,BFD,4005.000000,25,160.200000
9X,BNA,2676.000000,12,223.000000
9X,BRL,3984.000000,24,166.000000
9X,BUR,754.000000,2,377.000000
9X,C01,225.000000,1,225.000000
9X,CCR,1559.000000,3,519.666667
9X,CDR,2652.000000,12,221.000000
9X,CLD,5876.000000,14,419.714286
9X,CXL,153.000000,1,153.000000
9X,DEN,3960.000000,24,165.000000
9X,DFW,9828.000000,36,273.000000
9X,DUJ,3162.000000,26,121.615385
9X,ELD,5500.000000,25,220.000000
9X,EMT,334.000000,1,334.000000
9X,FAT,702.000000,3,234.000000
9X,FLG,943.000000,2,471.500000
9X,HHR,2385.000000,7,340.714286
9X,HNL,7387.000000,98,75.377551
9X,HNM,1419.000000,32,44.343750
9X,HOT,5419.000000,26,208.423077
9X,HRO,6228.000000,24,259.500000
9X,HWD,257.000000,1,257.000000
9X,IAD,8740.000000,56,156.071429
9X,IPL,5880.000000,30,196.000000
9X,IPT,1288.000000,8,161.000000
9X,ITO,144.000000,1,144.000000
9X,JBR,5100.000000,24,212.500000
9X,JHM,1320.000000,19,69.473684
9X,JRF,170.000000,1,170.000000
9X,KOA,3095.000000,36,85.972222
9X,LAF,952.000000,8,119.000000
9X,LAS,1176.000000,4,294.000000
9X,LAX,3064.000000,16,191.500000
9X,LGB,172.000000,2,86.000000
9X,LNS,3744.000000,24,156.000000
9X,LNY,4376.000000,82,53.365854
9X,LUP,1062.000000,30,35.400000
9X,MCC,627.000000,2,313.500000
9X,MEM,7020.000000,36,195.000000
9X,MFR,1354.000000,2,677.000000
9X,MGW,2531.000000,25,101.240000
9X,MHR,2371.000000,6,395.166667
9X,MKG,1180.000000,10,118.000000
9X,MKK,3687.000000,93,39.645161
9X,MKL,5720.000000,22,260.000000
9X,MMH,750.000000,3,250.000000
9X,MRY,2685.000000,11,244.090909
9X,MUE,1368.000000,18,76.000000
9X,MYF,452.000000,1,452.000000
9X,OAK,868.000000,2,434.000000
9X,OGG,5897.000000,113,52.185841
9X,OR4,994.000000,2,497.000000
9X,ORD,7028.000000,42,167.333333
9X,OXR,388.000000,2,194.000000
9X,PAO,471.000000,1,471.000000
9X,PHX,4455.000000,25,178.200000
9X,PIT,5736.000000,48,119.500000
9X,PRB,158.000000,1,158.000000
9X,PSP,2527.000000,8,315.875000
9X,PUB,1308.000000,12,109.000000
9X,RDM,471.000000,1,471.000000
9X,RNO,2623.000000,9,291.444444
9X,SAN,891.000000,2,445.500000
9X,SBA,3690.000000,15,246.000000
9X,SBP,852.000000,2,426.000000
9X,SCF,1538.000000,3,512.666667
9X,SDX,337.000000,1,337.000000
9X,SFO,558.000000,2,279.000000
9X,SGU,671.000000,2,335.500000
9X,SJC,1455.000000,5,291.000000
9X,SLC,2338.000000,4,584.500000
9X,SMO,3023.000000,10,302.300000
9X,SNA,4022.000000,9,446.888889
9X,SOW,1290.000000,10,129.000000
9X,SQL,7233.000000,29,249.413793
9X,STL,7602.000000,46,165.260870
9X,STS,827.000000,2,413.500000
9X,SUN,1621.000000,3,540.333333
9X,TEX,421.000000,1,421.000000
9X,TKF,4712.000000,22,214.181818
9X,TRM,995.000000,5,199.000000
9X,TUS,417.000000,1,417.000000
9X,TVL,1181.000000,3,393.666667
9X,UDD,1270.000000,3,423.333333
9X,UIN,3838.000000,25,153.520000
9X,UT1,1180.000000,2,590.000000
9X,VGT,855.000000,3,285.000000
9X,VIS,138.000000,1,138.000000
9X,VNY,1268.000000,7,181.142857
9X,VWD,131.000000,1,131.000000
9X,XXS,413.000000,1,413.000000
AA,ABI,878.000000,2,439.000000
AA,ABQ,83971.000000,142,591.345070
AA,ACT,534.000000,6,89.000000
AA,ACY,276.000000,3,92.000000
AA,AGS,2745.000000,3,915.000000
AA,AKL,78096.000000,11,7099.636364
AA,ALB,71098.000000,78,911.512821
AA,AMA,8111.000000,26,311.961538
AA,AMS,87816.000000,21,4181.714286
AA,ANC,80468.000000,27,2980.296296
AA,ANU,100465.000000,66,1522.196970
AA,ATH,108167.000000,21,5150.809524
AA,ATL,235604.000000,309,762.472492
AA,AUA,185640.000000,115,1614.260870
AA,AUS,451043.000000,476,947.569328
AA,AVL,21504.000000,39,551.384615
AA,AVP,12329.000000,25,493.160000
AA,AZA,22.000000,1,22.000000
AA,AZO,1010.000000,2,505.000000
AA,BAQ,28262.000000,26,1087.000000
AA,BCN,250952.000000,57,4402.666667
AA,BDA,61463.000000,70,878.042857
AA,BDL,126139.000000,175,720.794286
AA,BED,484.000000,1,484.000000
AA,BFI,6.000000,1,6.000000
AA,BFL,32548.000000,40,813.700000
AA,BGI,108131.000000,62,1744.048387
AA,BGR,24536.000000,35,701.028571
AA,BHM,14492.000000,28,517.571429
AA,BIL,790.000000,2,395.000000
AA,BJX,17514.000000,21,834.000000
AA,BMG,551.000000,1,551.000000
AA,BNA,247335.000000,321,770.514019
AA,BNE,24897.000000,3,8299.000000
AA,BOG,56563.000000,29,1950.448276
AA,BOI,39542.000000,37,1068.702703
AA,BON,20808.000000,17,1224.000000
AA,BOS,529553.000000,459,1153.710240
AA,BTR,1203.000000,4,300.750000
