CARRIER|ORIGIN,PASSENGERS_Sum,PASSENGERS_Count,PASSENGERS_Mean,SEATS_Sum,SEATS_Count,SEATS_Mean,DEPARTURES_PERFORMED_Sum,DEPARTURES_PERFORMED_Count,DEPARTURES_PERFORMED_Mean
3EQ|DSM,13.000000,4,3.250000,28.000000,4,7.000000,4.000000,4,1.000000
3EQ|DTW,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|DUB,7.000000,1,7.000000,18.000000,1,18.000000,1.000000,1,1.000000
3EQ|DVT,6.000000,2,3.000000,13.000000,2,6.500000,2.000000,2,1.000000
3EQ|DWH,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|EAR,1.000000,1,1.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|EAT,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|EGE,31.000000,9,3.444444,77.000000,9,8.555556,9.000000,9,1.000000
3EQ|ELP,6.000000,1,6.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|EUG,7.000000,3,2.333333,24.000000,3,8.000000,3.000000,3,1.000000
3EQ|FAB,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|FAR,11.000000,2,5.500000,28.000000,2,14.000000,2.000000,2,1.000000
3EQ|FAT,23.000000,6,3.833333,46.000000,6,7.666667,7.000000,6,1.166667
3EQ|FCA,5.000000,2,2.500000,14.000000,2,7.000000,2.000000,2,1.000000
3EQ|FCO,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|FLG,12.000000,4,3.000000,29.000000,4,7.250000,4.000000,4,1.000000
3EQ|FLL,5.000000,2,2.500000,22.000000,2,11.000000,2.000000,2,1.000000
3EQ|FLR,6.000000,1,6.000000,18.000000,1,18.000000,1.000000,1,1.000000
3EQ|FMY,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|FNL,8.000000,2,4.000000,14.000000,2,7.000000,2.000000,2,1.000000
3EQ|FRG,8.000000,1,8.000000,12.000000,1,12.000000,1.000000,1,1.000000
3EQ|FTW,19.000000,4,4.750000,37.000000,4,9.250000,4.000000,4,1.000000
3EQ|FTY,1.000000,1,1.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|GCK,7.000000,1,7.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|GCN,5.000000,2,2.500000,13.000000,2,6.500000,2.000000,2,1.000000
3EQ|GDL,3.000000,1,3.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|GEG,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|GHB,4.000000,1,4.000000,18.000000,1,18.000000,1.000000,1,1.000000
3EQ|GOA,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|GRO,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|GRR,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|GSO,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|GTF,2.000000,1,2.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|GUP,2.000000,2,1.000000,14.000000,2,7.000000,2.000000,2,1.000000
3EQ|GYY,3.000000,1,3.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|HAF,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|HDN,7.000000,2,3.500000,18.000000,2,9.000000,2.000000,2,1.000000
3EQ|HHR,10.000000,4,2.500000,24.000000,4,6.000000,4.000000,4,1.000000
3EQ|HNL,50.000000,15,3.333333,181.000000,15,12.066667,15.000000,15,1.000000
3EQ|HOU,23.000000,5,4.600000,59.000000,5,11.800000,5.000000,5,1.000000
3EQ|HPN,15.000000,2,7.500000,26.000000,2,13.000000,2.000000,2,1.000000
3EQ|HSH,80.000000,18,4.444444,151.000000,18,8.388889,21.000000,18,1.166667
3EQ|HWD,5.000000,1,5.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|IAD,24.000000,4,6.000000,53.000000,4,13.250000,4.000000,4,1.000000
3EQ|IDA,4.000000,1,4.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|IKV,7.000000,2,3.500000,16.000000,2,8.000000,2.000000,2,1.000000
3EQ|ILG,7.000000,1,7.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|IN2,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|IND,15.000000,3,5.000000,28.000000,3,9.333333,3.000000,3,1.000000
3EQ|INT,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|ITH,4.000000,2,2.000000,16.000000,2,8.000000,2.000000,2,1.000000
3EQ|JAC,52.000000,19,2.736842,146.000000,19,7.684211,19.000000,19,1.000000
3EQ|KOA,54.000000,8,6.750000,100.000000,8,12.500000,8.000000,8,1.000000
3EQ|LAF,8.000000,2,4.000000,16.000000,2,8.000000,2.000000,2,1.000000
3EQ|LAS,181.000000,39,4.641026,405.000000,39,10.384615,45.000000,39,1.153846
3EQ|LAX,130.000000,33,3.939394,298.000000,33,9.030303,33.000000,33,1.000000
3EQ|LBF,10.000000,2,5.000000,14.000000,2,7.000000,2.000000,2,1.000000
3EQ|LBG,7.000000,1,7.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|LGA,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|LGB,22.000000,7,3.142857,44.000000,7,6.285714,7.000000,7,1.000000
3EQ|LIH,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|LIN,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|LNK,2.000000,2,1.000000,13.000000,2,6.500000,2.000000,2,1.000000
3EQ|LNY,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|LRM,3.000000,1,3.000000,12.000000,1,12.000000,1.000000,1,1.000000
3EQ|LVK,20.000000,3,6.666667,26.000000,3,8.666667,3.000000,3,1.000000
3EQ|MAD,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|MAF,12.000000,2,6.000000,21.000000,2,10.500000,2.000000,2,1.000000
3EQ|MCC,12.000000,4,3.000000,29.000000,4,7.250000,4.000000,4,1.000000
3EQ|MCE,6.000000,1,6.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|MCI,9.000000,1,9.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|MCO,3.000000,2,1.500000,18.000000,2,9.000000,2.000000,2,1.000000
3EQ|MDH,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|MDW,23.000000,5,4.600000,56.000000,5,11.200000,5.000000,5,1.000000
3EQ|MEM,5.000000,2,2.500000,26.000000,2,13.000000,2.000000,2,1.000000
3EQ|MEV,1.000000,1,1.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|MFR,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|MHR,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|MI2,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|MIA,27.000000,4,6.750000,51.000000,4,12.750000,4.000000,4,1.000000
3EQ|MKC,12.000000,3,4.000000,46.000000,3,15.333333,3.000000,3,1.000000
3EQ|MKE,1.000000,1,1.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|MLI,17.000000,3,5.666667,24.000000,3,8.000000,3.000000,3,1.000000
3EQ|MLU,4.000000,1,4.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|MMH,17.000000,3,5.666667,21.000000,3,7.000000,3.000000,3,1.000000
3EQ|MOD,9.000000,2,4.500000,15.000000,2,7.500000,2.000000,2,1.000000
3EQ|MRY,72.000000,24,3.000000,181.000000,24,7.541667,26.000000,24,1.083333
3EQ|MSO,9.000000,2,4.500000,14.000000,2,7.000000,2.000000,2,1.000000
3EQ|MSP,7.000000,2,3.500000,16.000000,2,8.000000,2.000000,2,1.000000
3EQ|MSY,13.000000,3,4.333333,24.000000,3,8.000000,3.000000,3,1.000000
3EQ|MTJ,7.000000,2,3.500000,14.000000,2,7.000000,2.000000,2,1.000000
3EQ|MVW,2.000000,1,2.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|MVY,2.000000,1,2.000000,18.000000,1,18.000000,1.000000,1,1.000000
3EQ|MWH,5.000000,1,5.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|MYF,3.000000,1,3.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|NAN,6.000000,1,6.000000,12.000000,1,12.000000,1.000000,1,1.000000
3EQ|NAS,12.000000,2,6.000000,36.000000,2,18.000000,2.000000,2,1.000000
3EQ|NM1,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|NUQ,70.000000,17,4.117647,166.000000,17,9.764706,18.000000,17,1.058824
3EQ|OAK,100.000000,27,3.703704,220.000000,27,8.148148,27.000000,27,1.000000
3EQ|OCF,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|OCJ,8.000000,1,8.000000,12.000000,1,12.000000,1.000000,1,1.000000
3EQ|OGD,6.000000,3,2.000000,22.000000,3,7.333333,3.000000,3,1.000000
3EQ|OGG,56.000000,12,4.666667,152.000000,12,12.666667,12.000000,12,1.000000
3EQ|OMA,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|ONT,29.000000,5,5.800000,64.000000,5,12.800000,5.000000,5,1.000000
3EQ|OPF,52.000000,12,4.333333,167.000000,12,13.916667,12.000000,12,1.000000
3EQ|OR4,5.000000,2,2.500000,14.000000,2,7.000000,2.000000,2,1.000000
3EQ|ORD,9.000000,4,2.250000,33.000000,4,8.250000,4.000000,4,1.000000
3EQ|ORL,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|OUN,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|OXR,4.000000,2,2.000000,12.000000,2,6.000000,2.000000,2,1.000000
3EQ|PAE,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|PAH,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|PBI,21.000000,3,7.000000,31.000000,3,10.333333,3.000000,3,1.000000
3EQ|PDK,26.000000,7,3.714286,84.000000,7,12.000000,7.000000,7,1.000000
3EQ|PDX,14.000000,4,3.500000,48.000000,4,12.000000,4.000000,4,1.000000
3EQ|PGA,27.000000,9,3.000000,67.000000,9,7.444444,10.000000,9,1.111111
3EQ|PGL,7.000000,1,7.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|PHF,3.000000,1,3.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|PHX,96.000000,24,4.000000,213.000000,24,8.875000,24.000000,24,1.000000
3EQ|PNE,6.000000,1,6.000000,13.000000,1,13.000000,1.000000,1,1.000000
3EQ|PRB,7.000000,2,3.500000,12.000000,2,6.000000,2.000000,2,1.000000
3EQ|PRC,1.000000,1,1.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|PSP,58.000000,15,3.866667,115.000000,15,7.666667,15.000000,15,1.000000
3EQ|PTK,6.000000,2,3.000000,16.000000,2,8.000000,2.000000,2,1.000000
3EQ|PVR,38.000000,7,5.428571,75.000000,7,10.714286,7.000000,7,1.000000
3EQ|PVU,9.000000,2,4.500000,15.000000,2,7.500000,2.000000,2,1.000000
3EQ|QQT,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|QRO,5.000000,1,5.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|RAP,5.000000,2,2.500000,14.000000,2,7.000000,2.000000,2,1.000000
3EQ|RBD,2.000000,1,2.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|RBF,4.000000,1,4.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|RDM,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|RIL,39.000000,8,4.875000,88.000000,8,11.000000,9.000000,8,1.125000
3EQ|RIV,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|RNO,47.000000,13,3.615385,94.000000,13,7.230769,13.000000,13,1.000000
3EQ|ROG,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|ROW,1.000000,1,1.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|RQV,1.000000,1,1.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|RST,9.000000,2,4.500000,20.000000,2,10.000000,2.000000,2,1.000000
3EQ|RTB,4.000000,2,2.000000,24.000000,2,12.000000,2.000000,2,1.000000
3EQ|SAC,1.000000,1,1.000000,4.000000,1,4.000000,1.000000,1,1.000000
3EQ|SAF,27.000000,10,2.700000,84.000000,10,8.400000,10.000000,10,1.000000
3EQ|SAN,71.000000,25,2.840000,193.000000,25,7.720000,26.000000,25,1.040000
3EQ|SAT,13.000000,4,3.250000,39.000000,4,9.750000,4.000000,4,1.000000
3EQ|SBA,159.000000,55,2.890909,380.000000,55,6.909091,55.000000,55,1.000000
3EQ|SBD,6.000000,2,3.000000,13.000000,2,6.500000,2.000000,2,1.000000
3EQ|SBP,4.000000,1,4.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|SCF,167.000000,55,3.036364,392.000000,55,7.127273,55.000000,55,1.000000
3EQ|SCK,3.000000,1,3.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|SDF,4.000000,1,4.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|SDM,13.000000,2,6.500000,20.000000,2,10.000000,2.000000,2,1.000000
3EQ|SDX,2.000000,1,2.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|SEA,7.000000,1,7.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|SEE,8.000000,2,4.000000,13.000000,2,6.500000,2.000000,2,1.000000
3EQ|SFB,18.000000,2,9.000000,28.000000,2,14.000000,2.000000,2,1.000000
3EQ|SFO,136.000000,40,3.400000,327.000000,40,8.175000,41.000000,40,1.025000
3EQ|SGF,2.000000,1,2.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|SGH,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|SGU,15.000000,3,5.000000,27.000000,3,9.000000,3.000000,3,1.000000
3EQ|SHD,3.000000,1,3.000000,13.000000,1,13.000000,1.000000,1,1.000000
3EQ|SHR,2.000000,1,2.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|SJC,165.000000,39,4.230769,377.000000,39,9.666667,41.000000,39,1.051282
3EQ|SJD,27.000000,7,3.857143,52.000000,7,7.428571,7.000000,7,1.000000
3EQ|SJU,40.000000,6,6.666667,79.000000,6,13.166667,6.000000,6,1.000000
3EQ|SLC,173.000000,37,4.675676,347.000000,37,9.378378,37.000000,37,1.000000
3EQ|SLE,6.000000,1,6.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|SMF,14.000000,5,2.800000,34.000000,5,6.800000,5.000000,5,1.000000
3EQ|SMO,16.000000,4,4.000000,29.000000,4,7.250000,4.000000,4,1.000000
3EQ|SMX,14.000000,2,7.000000,18.000000,2,9.000000,2.000000,2,1.000000
3EQ|SNA,122.000000,43,2.837209,365.000000,43,8.488372,43.000000,43,1.000000
3EQ|SNN,3.000000,1,3.000000,18.000000,1,18.000000,1.000000,1,1.000000
3EQ|STL,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|STS,36.000000,14,2.571429,94.000000,14,6.714286,14.000000,14,1.000000
3EQ|SUA,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|SUN,32.000000,9,3.555556,77.000000,9,8.555556,9.000000,9,1.000000
3EQ|SUS,35.000000,7,5.000000,56.000000,7,8.000000,7.000000,7,1.000000
3EQ|SVQ,4.000000,1,4.000000,18.000000,1,18.000000,1.000000,1,1.000000
3EQ|SXF,8.000000,2,4.000000,24.000000,2,12.000000,2.000000,2,1.000000
3EQ|SXM,20.000000,4,5.000000,46.000000,4,11.500000,4.000000,4,1.000000
3EQ|T8X,7.000000,1,7.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|TEB,113.000000,24,4.708333,313.000000,24,13.041667,25.000000,24,1.041667
3EQ|TEX,5.000000,1,5.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|TIW,4.000000,1,4.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|TKF,13.000000,4,3.250000,28.000000,4,7.000000,4.000000,4,1.000000
3EQ|TLC,29.000000,3,9.666667,46.000000,3,15.333333,3.000000,3,1.000000
3EQ|TMB,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|TPA,4.000000,1,4.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|TRM,56.000000,19,2.947368,132.000000,19,6.947368,19.000000,19,1.000000
3EQ|TTN,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|TUL,16.000000,6,2.666667,50.000000,6,8.333333,6.000000,6,1.000000
3EQ|TUS,34.000000,8,4.250000,54.000000,8,6.750000,8.000000,8,1.000000
3EQ|TVC,4.000000,1,4.000000,12.000000,1,12.000000,1.000000,1,1.000000
3EQ|TVL,10.000000,3,3.333333,18.000000,3,6.000000,3.000000,3,1.000000
3EQ|TWF,3.000000,1,3.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|TYS,4.000000,1,4.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|UT1,15.000000,6,2.500000,45.000000,6,7.500000,6.000000,6,1.000000
3EQ|VCE,7.000000,1,7.000000,12.000000,1,12.000000,1.000000,1,1.000000
3EQ|VCV,1.000000,1,1.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|VGT,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|VIS,5.000000,2,2.500000,22.000000,2,11.000000,2.000000,2,1.000000
3EQ|VNY,1074.000000,284,3.781690,2766.000000,284,9.739437,306.000000,284,1.077465
3EQ|VWS,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|WQC,1.000000,1,1.000000,7.000000,1,7.000000,1.000000,1,1.000000
3EQ|XWW,3.000000,2,1.500000,13.000000,2,6.500000,2.000000,2,1.000000
3EQ|YCG,1.000000,1,1.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|YHU,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
3EQ|YIP,8.000000,2,4.000000,20.000000,2,10.000000,2.000000,2,1.000000
3EQ|YKF,5.000000,1,5.000000,12.000000,1,12.000000,1.000000,1,1.000000
3EQ|YLW,15.000000,2,7.500000,18.000000,2,9.000000,2.000000,2,1.000000
3EQ|YPQ,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|YQA,9.000000,1,9.000000,18.000000,1,18.000000,1.000000,1,1.000000
3EQ|YUL,9.000000,1,9.000000,9.000000,1,9.000000,1.000000,1,1.000000
3EQ|YVR,25.000000,6,4.166667,68.000000,6,11.333333,6.000000,6,1.000000
3EQ|YYC,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
3EQ|YYZ,3.000000,1,3.000000,8.000000,1,8.000000,1.000000,1,1.000000
3EQ|ZLO,3.000000,1,3.000000,8.000000,1,8.000000,1.000000,1,1.000000
3FQ|ACK,12.000000,2,6.000000,30.000000,2,15.000000,2.000000,2,1.000000
3FQ|ADS,6.000000,1,6.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|ANC,11.000000,2,5.500000,28.000000,2,14.000000,2.000000,2,1.000000
3FQ|APA,1.000000,1,1.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|APC,8.000000,1,8.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|APF,1.000000,1,1.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|ASE,30.000000,6,5.000000,79.000000,6,13.166667,6.000000,6,1.000000
3FQ|AUA,8.000000,1,8.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|AUS,82.000000,18,4.555556,282.000000,18,15.666667,19.000000,18,1.055556
3FQ|AVL,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|AVW,10.000000,1,10.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|AXA,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|BCT,23.000000,6,3.833333,88.000000,6,14.666667,6.000000,6,1.000000
3FQ|BED,29.000000,5,5.800000,70.000000,5,14.000000,5.000000,5,1.000000
3FQ|BFI,13.000000,5,2.600000,72.000000,5,14.400000,5.000000,5,1.000000
3FQ|BFL,1.000000,1,1.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|BGR,10.000000,2,5.000000,30.000000,2,15.000000,2.000000,2,1.000000
3FQ|BJC,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|BLI,6.000000,1,6.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|BLM,10.000000,3,3.333333,43.000000,3,14.333333,3.000000,3,1.000000
3FQ|BNA,20.000000,4,5.000000,55.000000,4,13.750000,4.000000,4,1.000000
3FQ|BOS,1.000000,1,1.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|BQK,1.000000,1,1.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|BTV,4.000000,2,2.000000,27.000000,2,13.500000,2.000000,2,1.000000
3FQ|BUF,7.000000,1,7.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|BUR,15.000000,4,3.750000,60.000000,4,15.000000,4.000000,4,1.000000
3FQ|BZN,46.000000,8,5.750000,110.000000,8,13.750000,8.000000,8,1.000000
3FQ|C01,1.000000,1,1.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|CLD,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|CLE,4.000000,1,4.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|CLO,4.000000,1,4.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|CLT,8.000000,1,8.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|CMH,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
3FQ|CMI,4.000000,1,4.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|CMX,3.000000,1,3.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|COE,15.000000,2,7.500000,29.000000,2,14.500000,2.000000,2,1.000000
3FQ|CUN,8.000000,1,8.000000,9.000000,1,9.000000,1.000000,1,1.000000
3FQ|DAL,12.000000,2,6.000000,26.000000,2,13.000000,2.000000,2,1.000000
3FQ|DEN,5.000000,1,5.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|DFW,4.000000,1,4.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|DTW,4.000000,1,4.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|DVT,4.000000,1,4.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|ECP,5.000000,1,5.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|EGE,60.000000,9,6.666667,133.000000,9,14.777778,9.000000,9,1.000000
3FQ|ELH,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
3FQ|EUG,9.000000,1,9.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|EWR,2.000000,1,2.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|FL8,5.000000,1,5.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|FLL,10.000000,3,3.333333,44.000000,3,14.666667,3.000000,3,1.000000
3FQ|FOK,7.000000,2,3.500000,30.000000,2,15.000000,2.000000,2,1.000000
3FQ|FRG,8.000000,3,2.666667,41.000000,3,13.666667,3.000000,3,1.000000
3FQ|FTW,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|FXE,14.000000,2,7.000000,26.000000,2,13.000000,2.000000,2,1.000000
3FQ|GCM,10.000000,1,10.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|GGG,3.000000,1,3.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|GGT,6.000000,1,6.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|GVL,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|GVT,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|GYY,7.000000,3,2.333333,44.000000,3,14.666667,3.000000,3,1.000000
3FQ|HDN,3.000000,1,3.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|HNL,15.000000,5,3.000000,72.000000,5,14.400000,5.000000,5,1.000000
3FQ|HOU,34.000000,6,5.666667,82.000000,6,13.666667,6.000000,6,1.000000
3FQ|HPN,114.000000,23,4.956522,344.000000,23,14.956522,24.000000,23,1.043478
3FQ|HYA,10.000000,1,10.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|IAD,8.000000,5,1.600000,73.000000,5,14.600000,5.000000,5,1.000000
3FQ|IAG,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|IAH,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|ID1,2.000000,1,2.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|ILG,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|IND,1.000000,1,1.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|IPL,10.000000,1,10.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|JAC,28.000000,5,5.600000,73.000000,5,14.600000,5.000000,5,1.000000
3FQ|JAX,9.000000,1,9.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|KIR,65.000000,7,9.285714,112.000000,7,16.000000,7.000000,7,1.000000
3FQ|KOA,35.000000,8,4.375000,116.000000,8,14.500000,8.000000,8,1.000000
3FQ|LAS,72.000000,14,5.142857,219.000000,14,15.642857,15.000000,14,1.071429
3FQ|LAX,42.000000,11,3.818182,179.000000,11,16.272727,12.000000,11,1.090909
3FQ|LGA,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|LIH,6.000000,1,6.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|LIN,2.000000,1,2.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|LIR,1.000000,1,1.000000,13.000000,1,13.000000,1.000000,1,1.000000
3FQ|LNY,9.000000,2,4.500000,29.000000,2,14.500000,2.000000,2,1.000000
3FQ|LOT,9.000000,1,9.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|LRM,3.000000,1,3.000000,16.000000,1,16.000000,1.000000,1,1.000000
3FQ|MBS,9.000000,1,9.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|MCO,13.000000,2,6.500000,27.000000,2,13.500000,2.000000,2,1.000000
3FQ|MDW,11.000000,3,3.666667,46.000000,3,15.333333,3.000000,3,1.000000
3FQ|MFD,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
3FQ|MGW,9.000000,1,9.000000,14.000000,1,14.000000,1.000000,1,1.000000
3FQ|MIA,37.000000,9,4.111111,124.000000,9,13.777778,9.000000,9,1.000000
